DATE,rain,temp
12/31/2015,11.57464789,30.9
1/1/2016,33.5,29.3
1/2/2016,11.57464789,29.1
1/3/2016,1.5,28.6
1/4/2016,19.3,29.4
1/5/2016,0,31.6
1/6/2016,82.3,25.4
1/7/2016,0,28.9
1/8/2016,11.57464789,30.2
1/9/2016,4.8,26.2
1/10/2016,5.6,27.4
1/11/2016,0.3,28.6
1/12/2016,0,29.2
1/13/2016,11.57464789,29.8
1/14/2016,9.4,27.3
1/15/2016,7.4,27.8
1/16/2016,0,29.2
1/17/2016,11.57464789,30.8
1/18/2016,11.57464789,31.4
1/19/2016,11.57464789,30.4
1/20/2016,11.57464789,30.1
1/21/2016,11.57464789,30.1
1/22/2016,11.57464789,29.7
1/23/2016,11.57464789,29.8
1/24/2016,11.57464789,30.4
1/25/2016,11.57464789,31.1
1/26/2016,11.57464789,31.5
1/27/2016,50,25.2
1/28/2016,0,27.6
1/29/2016,11.57464789,29.8
1/30/2016,11.57464789,27.7
1/31/2016,66.8,25.8
2/1/2016,78.2,23.5
2/2/2016,34,23.9
2/3/2016,25.9,23.6
2/4/2016,13.5,25.6
2/5/2016,3.6,27.6
2/6/2016,26.4,26.8
2/7/2016,1.3,29.4
2/8/2016,0,30.4
2/9/2016,11.57464789,30.9
2/10/2016,11.57464789,30.4
2/11/2016,0.5,29.6
2/12/2016,0,30.8
2/13/2016,11.57464789,31.1
2/14/2016,11.57464789,30.3
2/15/2016,11.57464789,29.8
2/16/2016,11.57464789,30.5
2/17/2016,11.57464789,30.8
2/18/2016,11.57464789,30.8
2/19/2016,11.57464789,31.4
2/20/2016,11.57464789,31
2/21/2016,7.4,27.4
2/22/2016,2.3,26.1
2/23/2016,82,25.7
2/24/2016,69.9,26.9
2/25/2016,0,26.9
2/26/2016,11.57464789,29
2/27/2016,11.57464789,27.9
2/28/2016,50.3,25.8
2/29/2016,3.6,26.3
3/1/2016,54.1,26.2
3/2/2016,20.3,26.2
3/3/2016,0,26.7
3/4/2016,11.57464789,26.1
3/5/2016,11.57464789,26.8
3/6/2016,11.57464789,27.6
3/7/2016,11.57464789,27.1
3/8/2016,11.57464789,27.6
3/9/2016,3.3,26.7
3/10/2016,97.3,24.9
3/11/2016,0,25
3/12/2016,11.57464789,23.5
3/13/2016,11.57464789,23.5
3/14/2016,11.57464789,24.8
3/15/2016,11.57464789,28
3/16/2016,11.57464789,29.6
3/17/2016,11.57464789,30.5
3/18/2016,11.57464789,30.3
3/19/2016,11.57464789,28.8
3/20/2016,11.57464789,27.9
3/21/2016,11.57464789,28.2
3/22/2016,11.57464789,27.2
3/23/2016,11.57464789,28.7
3/24/2016,11.57464789,24.7
3/25/2016,51.8,22.9
3/26/2016,0,23
3/27/2016,11.57464789,23.1
3/28/2016,11.57464789,23.8
3/29/2016,11.57464789,25.8
3/30/2016,11.57464789,28.5
3/31/2016,11.57464789,28.6
4/1/2016,11.57464789,27.6
4/2/2016,11.57464789,29.6
4/3/2016,11.57464789,29.9
4/4/2016,11.57464789,29.8
4/5/2016,11.57464789,30.6
4/6/2016,11.57464789,30.1
4/7/2016,11.57464789,30.3
4/8/2016,11.57464789,32.9
4/9/2016,11.57464789,25.67529728
4/10/2016,5.1,26.8
4/11/2016,0,26.8
4/12/2016,11.57464789,27.9
4/13/2016,15.5,24.8
4/14/2016,0,28.8
4/15/2016,11.57464789,27.7
4/16/2016,11.57464789,29.3
4/17/2016,11.57464789,30.8
4/18/2016,11.57464789,30
4/19/2016,11.57464789,27.3
4/20/2016,11.57464789,29.2
4/21/2016,11.57464789,25.67529728
4/22/2016,3.3,25.4
4/23/2016,0,28.3
4/24/2016,11.57464789,28.4
4/25/2016,11.57464789,28.3
4/26/2016,38.6,15.8
4/27/2016,23.1,15.9
4/28/2016,0,12
4/29/2016,11.57464789,13.4
4/30/2016,11.57464789,15.9
5/1/2016,11.57464789,17.1
5/2/2016,11.57464789,17.8
5/3/2016,11.57464789,21.7
5/4/2016,11.57464789,21.2
5/5/2016,11.57464789,23.6
5/6/2016,23.4,21.4
5/7/2016,41.7,21.2
5/8/2016,0,23.6
5/9/2016,17.5,22.3
5/10/2016,34.8,22.4
5/11/2016,0,21.8
5/12/2016,11.57464789,21.4
5/13/2016,11.57464789,20.8
5/14/2016,11.57464789,22.2
5/15/2016,11.57464789,25.8
5/16/2016,0.3,20.7
5/17/2016,0,15.9
5/18/2016,11.57464789,16.6
5/19/2016,11.57464789,15.7
5/20/2016,3.8,17.3
5/21/2016,6.4,18.9
5/22/2016,0,17.2
5/23/2016,11.57464789,15.5
5/24/2016,11.57464789,16.1
5/25/2016,11.57464789,20.5
5/26/2016,11.57464789,22.9
5/27/2016,15.5,19.1
5/28/2016,45.2,16.6
5/29/2016,58.7,16.1
5/30/2016,5.8,16
5/31/2016,7.1,17.3
6/1/2016,1.8,18.8
6/2/2016,0,18.4
6/3/2016,11.57464789,25.67529728
6/4/2016,1.5,16.4
6/5/2016,6.1,17.8
6/6/2016,0,17.2
6/7/2016,11.57464789,15.7
6/8/2016,11.57464789,13.8
6/9/2016,11.57464789,13.3
6/10/2016,11.57464789,14.9
6/11/2016,11.57464789,13.2
6/12/2016,11.57464789,10.5
6/13/2016,11.57464789,12.4
6/14/2016,11.57464789,17.8
6/15/2016,11.57464789,20.9
6/16/2016,11.57464789,22.2
6/17/2016,11.57464789,18.2
6/18/2016,5.3,15.9
6/19/2016,0,15.7
6/20/2016,20.6,13.7
6/21/2016,14,12.7
6/22/2016,0,14.6
6/23/2016,11.57464789,15.9
6/24/2016,11.57464789,21.8
6/25/2016,11.57464789,22.7
6/26/2016,11.57464789,17.7
6/27/2016,11.57464789,14.1
6/28/2016,11.57464789,14.8
6/29/2016,11.57464789,19.7
6/30/2016,11.57464789,23.8
7/1/2016,11.57464789,23
7/2/2016,11.57464789,23.5
7/3/2016,11.57464789,25.8
7/4/2016,11.57464789,23.6
7/5/2016,11.57464789,19.7
7/6/2016,7.1,16.1
7/7/2016,0,14.3
7/8/2016,11.57464789,18.4
7/9/2016,11.57464789,22.9
7/10/2016,11.57464789,25.4
7/11/2016,11.57464789,26.6
7/12/2016,11.57464789,26.6
7/13/2016,11.57464789,24.7
7/14/2016,11.57464789,27
7/15/2016,11.57464789,23.9
7/16/2016,3.3,15.7
7/17/2016,0,12.2
7/18/2016,11.57464789,13.6
7/19/2016,11.57464789,13.3
7/20/2016,11.57464789,14.1
7/21/2016,11.57464789,14.6
7/22/2016,11.57464789,16.2
7/23/2016,11.57464789,19.4
7/24/2016,11.57464789,22.7
7/25/2016,11.57464789,24.6
7/26/2016,11.57464789,23.6
7/27/2016,11.57464789,18.1
7/28/2016,11.57464789,15
7/29/2016,11.57464789,18.2
7/30/2016,11.57464789,25.3
7/31/2016,11.57464789,26.6
8/1/2016,11.57464789,23.4
8/2/2016,11.57464789,22.6
8/3/2016,11.57464789,25.67529728
8/4/2016,11.57464789,25.67529728
8/5/2016,11.57464789,25.2
8/6/2016,11.57464789,26.2
8/7/2016,11.57464789,21.9
8/8/2016,6.1,17.4
8/9/2016,37.6,17.1
8/10/2016,0,16.6
8/11/2016,11.57464789,16.7
8/12/2016,11.57464789,19.7
8/13/2016,11.57464789,23.2
8/14/2016,11.57464789,25.6
8/15/2016,11.57464789,27.8
8/16/2016,11.57464789,26.9
8/17/2016,11.57464789,28.9
8/18/2016,11.57464789,26.4
8/19/2016,3.3,25.2
8/20/2016,0.8,25.2
8/21/2016,0,17.3
8/22/2016,11.57464789,14.4
8/23/2016,11.57464789,16
8/24/2016,11.57464789,18.6
8/25/2016,11.57464789,22.7
8/26/2016,11.57464789,25.67529728
8/27/2016,11.57464789,29.3
8/28/2016,11.57464789,25.67529728
8/29/2016,11.57464789,16.3
8/30/2016,2.3,15.7
8/31/2016,0,16.6
9/1/2016,11.57464789,19.9
9/2/2016,11.57464789,21.8
9/3/2016,11.57464789,25.67529728
9/4/2016,10.4,10.9
9/5/2016,6.4,11.9
9/6/2016,11.57464789,25.67529728
9/7/2016,11.57464789,12.9
9/8/2016,11.57464789,16.7
9/9/2016,11.57464789,18.2
9/10/2016,11.57464789,22.2
9/11/2016,11.57464789,25.6
9/12/2016,11.57464789,27.7
9/13/2016,11.57464789,29.7
9/14/2016,11.57464789,21.5
9/15/2016,11.57464789,20
9/16/2016,11.57464789,22.7
9/17/2016,11.57464789,26.3
9/18/2016,11.57464789,29.6
9/19/2016,11.57464789,25.2
9/20/2016,23.1,21.2
9/21/2016,0,21.1
9/22/2016,11.57464789,25.8
9/23/2016,11.57464789,25.1
9/24/2016,11.57464789,23.7
9/25/2016,11.57464789,21.4
9/26/2016,11.57464789,22.7
9/27/2016,11.57464789,26
9/28/2016,11.57464789,28.8
9/29/2016,11.57464789,29.4
9/30/2016,11.57464789,26.3
10/1/2016,9.9,24.4
10/2/2016,0,28.1
10/3/2016,18,22.8
10/4/2016,26.9,22.2
10/5/2016,37.6,23.5
10/6/2016,0,21.3
10/7/2016,11.57464789,21.6
10/8/2016,11.57464789,24.4
10/9/2016,11.57464789,25
10/10/2016,11.57464789,27.6
10/11/2016,11.57464789,29.9
10/12/2016,11.57464789,30.5
10/13/2016,11.57464789,28.5
10/14/2016,15.5,27.8
10/15/2016,0,29.5
10/16/2016,11.57464789,33.5
10/17/2016,11.57464789,33.5
10/18/2016,11.57464789,33.5
10/19/2016,11.57464789,33.9
10/20/2016,11.57464789,24.4
10/21/2016,11.57464789,24.3
10/22/2016,11.57464789,26
10/23/2016,11.57464789,29.3
10/24/2016,11.57464789,29.7
10/25/2016,11.57464789,31.5
10/26/2016,48.5,23.3
10/27/2016,2.8,21.8
10/28/2016,0,19.6
10/29/2016,11.57464789,19.9
10/30/2016,11.57464789,25
10/31/2016,11.57464789,29.7
11/1/2016,11.57464789,31.8
11/2/2016,11.57464789,25.67529728
11/3/2016,11.57464789,25.67529728
11/4/2016,11.57464789,23.1
11/5/2016,11.57464789,24.7
11/6/2016,11.57464789,29.3
11/7/2016,11.57464789,30.8
11/8/2016,32.3,27.3
11/9/2016,0,27.7
11/10/2016,25.4,29.1
11/11/2016,4.3,26.7
11/12/2016,15.2,24
11/13/2016,0,26.9
11/14/2016,11.57464789,27.5
11/15/2016,8.6,26.5
11/16/2016,0.3,27.3
11/17/2016,0,26.6
11/18/2016,11.57464789,22
11/19/2016,11.57464789,21.3
11/20/2016,11.57464789,25.3
11/21/2016,11.57464789,27.3
11/22/2016,11.57464789,26.1
11/23/2016,11.57464789,25.8
11/24/2016,11.57464789,28.6
11/25/2016,11.57464789,31.8
11/26/2016,6.6,28.9
11/27/2016,0,30.2
11/28/2016,60.5,25.4
11/29/2016,14.5,25.9
11/30/2016,0,27.1
12/1/2016,11.57464789,28.5
12/2/2016,11.57464789,28.9
12/3/2016,38.9,26.2
12/4/2016,0,27.8
12/5/2016,11.57464789,28.8
12/6/2016,11.57464789,32.2
12/7/2016,7.1,27.8
12/8/2016,0.5,26.7
12/9/2016,63.8,24.8
12/10/2016,31.5,25.2
12/11/2016,0.5,25.5
12/12/2016,0,26.8
12/13/2016,11.57464789,28.2
12/14/2016,51.6,26
12/15/2016,0,24.6
12/16/2016,11.57464789,26.5
12/17/2016,11.57464789,27.8
12/18/2016,11.57464789,28.8
12/19/2016,11.57464789,26.7
12/20/2016,3.3,26.3
12/21/2016,11.57464789,25.67529728
12/22/2016,11.57464789,27
12/23/2016,11.57464789,27.3
12/24/2016,11.57464789,28.7
12/25/2016,11.57464789,28.8
12/26/2016,11.57464789,30.5
12/27/2016,11.57464789,32.3
12/28/2016,2,29.4
12/29/2016,0,29.2
12/30/2016,5.3,30.1
12/31/2016,0,29.8
1/1/2017,11.57464789,31.7
1/2/2017,11.57464789,30.8
1/3/2017,11.57464789,25.67529728
1/4/2017,11.57464789,29.8
1/5/2017,11.57464789,31.3
1/6/2017,11.57464789,28.2
1/7/2017,4.3,28.3
1/8/2017,0,31.3
1/9/2017,11.57464789,33.2
1/10/2017,11.57464789,32.7
1/11/2017,11.57464789,31.3
1/12/2017,11.57464789,29.7
1/13/2017,11.57464789,25.67529728
1/14/2017,11.57464789,25.67529728
1/15/2017,11.57464789,31.8
1/16/2017,11.57464789,32.8
1/17/2017,11.57464789,25.67529728
1/18/2017,11.57464789,25.67529728
1/19/2017,11.57464789,31.2
1/20/2017,11.57464789,31.4
1/21/2017,11.57464789,25.67529728
1/22/2017,11.57464789,29.5
1/23/2017,11.57464789,25.67529728
1/24/2017,11.57464789,28.8
1/25/2017,8.6,27.2
1/26/2017,11.57464789,25.67529728
1/27/2017,11.57464789,25.67529728
1/28/2017,11.57464789,26
1/29/2017,11.57464789,29.3
1/30/2017,11.57464789,29.4
1/31/2017,7.1,26.2
2/1/2017,8.4,29
2/2/2017,10.2,27.3
2/3/2017,0,30.2
2/4/2017,11.57464789,30.9
2/5/2017,11.57464789,25.67529728
2/6/2017,11.57464789,25.67529728
2/7/2017,62.2,27.6
2/8/2017,0,30.6
2/9/2017,11.57464789,31.3
2/10/2017,11.57464789,29.9
2/11/2017,48.5,26.9
2/12/2017,0,28.1
2/13/2017,11.57464789,27.8
2/14/2017,11.57464789,28.1
2/15/2017,11.57464789,30.4
2/16/2017,11.57464789,30.2
2/17/2017,11.57464789,31.2
2/18/2017,11.57464789,30.4
2/19/2017,11.57464789,30.1
2/20/2017,0.3,29.4
2/21/2017,0,34.9
2/22/2017,0.5,30.6
2/23/2017,0,30.7
2/24/2017,11.57464789,28.9
2/25/2017,11.57464789,28.2
2/26/2017,11.57464789,29
2/27/2017,11.57464789,30.1
2/28/2017,11.57464789,30.8
3/1/2017,31.2,28.1
3/2/2017,0,30.8
3/3/2017,11.57464789,31.3
3/4/2017,11.57464789,30.4
3/5/2017,1,26.4
3/6/2017,12.7,27.8
3/7/2017,0,31
3/8/2017,0.3,30.8
3/9/2017,0,31.6
3/10/2017,11.57464789,32.2
3/11/2017,11.57464789,32.3
3/12/2017,11.57464789,33.2
3/13/2017,0.3,26.6
3/14/2017,0,28.8
3/15/2017,11.57464789,31.3
3/16/2017,11.57464789,25.5
3/17/2017,11.57464789,22.1
3/18/2017,11.57464789,23.3
3/19/2017,11.57464789,24.4
3/20/2017,11.57464789,27.7
3/21/2017,11.57464789,28.6
3/22/2017,11.57464789,27.7
3/23/2017,11.57464789,26.2
3/24/2017,11.57464789,27.6
3/25/2017,11.57464789,28.8
3/26/2017,11.57464789,27.2
3/27/2017,11.57464789,25.9
3/28/2017,11.57464789,29.1
3/29/2017,11.57464789,28.3
3/30/2017,11.57464789,29.1
3/31/2017,11.57464789,29.3
4/1/2017,11.57464789,28.9
4/2/2017,11.57464789,30.1
4/3/2017,11.57464789,25.9
4/4/2017,11.57464789,26.7
4/5/2017,11.57464789,27.2
4/6/2017,11.57464789,24.8
4/7/2017,11.57464789,27.5
4/8/2017,11.57464789,30.2
4/9/2017,11.57464789,28.9
4/10/2017,11.57464789,24.1
4/11/2017,11.57464789,23.9
4/12/2017,11.57464789,25.4
4/13/2017,11.57464789,24.6
4/14/2017,11.57464789,27.4
4/15/2017,11.57464789,29.6
4/16/2017,11.57464789,26.3
4/17/2017,11.57464789,26.2
4/18/2017,11.57464789,25.9
4/19/2017,11.57464789,24.7
4/20/2017,137.9,21.1
4/21/2017,0.5,23.6
4/22/2017,0,24
4/23/2017,11.57464789,24.2
4/24/2017,11.57464789,25.7
4/25/2017,11.57464789,27.8
4/26/2017,11.57464789,23.5
4/27/2017,11.57464789,17.4
4/28/2017,11.57464789,17.8
4/29/2017,11.57464789,18.8
4/30/2017,11.57464789,21.9
5/1/2017,11.57464789,22.8
5/2/2017,11.57464789,25
5/3/2017,11.57464789,28.1
5/4/2017,57.7,21
5/5/2017,0,22.3
5/6/2017,11.57464789,23.1
5/7/2017,11.57464789,28.2
5/8/2017,11.57464789,28.3
5/9/2017,30.5,23.1
5/10/2017,1,23.4
5/11/2017,1,25.6
5/12/2017,0,27.1
5/13/2017,11.57464789,26.4
5/14/2017,1.3,21.3
5/15/2017,3.3,20.2
5/16/2017,4.3,20.9
5/17/2017,0,22.7
5/18/2017,0.3,26.3
5/19/2017,0,25.3
5/20/2017,9.4,20.7
5/21/2017,26.7,19.5
5/22/2017,0,21.9
5/23/2017,11.57464789,25.3
5/24/2017,11.57464789,26.8
5/25/2017,11.57464789,28.6
5/26/2017,11.57464789,28.5
5/27/2017,2.3,20.2
5/28/2017,0,18.4
5/29/2017,0,19.2
5/30/2017,0,19.2
5/31/2017,5.1,17.1
6/1/2017,0,16
6/2/2017,11.57464789,16
6/3/2017,11.57464789,20.6
6/4/2017,11.57464789,26.8
6/5/2017,11.57464789,24.3
6/6/2017,4.3,21.7
6/7/2017,3.8,22.6
6/8/2017,6.4,22.9
6/9/2017,7.4,15.7
6/10/2017,0,14.6
6/11/2017,11.57464789,16.6
6/12/2017,11.57464789,19.9
6/13/2017,11.57464789,23.4
6/14/2017,11.57464789,24.9
6/15/2017,11.57464789,26.4
6/16/2017,11.57464789,26.9
6/17/2017,11.57464789,26.6
6/18/2017,11.57464789,25.2
6/19/2017,5.1,14.1
6/20/2017,0,13.7
6/21/2017,11.57464789,18.2
6/22/2017,11.57464789,24.8
6/23/2017,11.57464789,27
6/24/2017,11.57464789,25.9
6/25/2017,11.57464789,26.1
6/26/2017,11.57464789,26.8
6/27/2017,11.57464789,25.2
6/28/2017,11.57464789,25.7
6/29/2017,11.57464789,24.3
6/30/2017,11.57464789,22.8
7/1/2017,11.57464789,25.67529728
7/2/2017,11.57464789,25.67529728
7/3/2017,11.57464789,25.67529728
7/4/2017,11.57464789,25.67529728
7/5/2017,11.57464789,25.67529728
7/6/2017,11.57464789,25.67529728
7/7/2017,11.57464789,25.67529728
7/8/2017,11.57464789,25.67529728
7/9/2017,0.8,23.6
7/10/2017,0,25.2
7/11/2017,11.57464789,26
7/12/2017,11.57464789,24.9
7/13/2017,11.57464789,25
7/14/2017,11.57464789,26.5
7/15/2017,11.57464789,25.7
7/16/2017,11.57464789,21.1
7/17/2017,11.57464789,9.6
7/18/2017,11.57464789,8.4
7/19/2017,11.57464789,11.9
7/20/2017,11.57464789,13.8
7/21/2017,11.57464789,19.1
7/22/2017,11.57464789,22.1
7/23/2017,11.57464789,26.1
7/24/2017,11.57464789,26.2
7/25/2017,11.57464789,27.3
7/26/2017,11.57464789,25.9
7/27/2017,11.57464789,24.1
7/28/2017,11.57464789,25.1
7/29/2017,11.57464789,25.7
7/30/2017,11.57464789,25.1
7/31/2017,11.57464789,28.1
8/1/2017,11.57464789,27.2
8/2/2017,11.57464789,20.7
8/3/2017,11.57464789,17.6
8/4/2017,11.57464789,17.4
8/5/2017,11.57464789,21.6
8/6/2017,11.57464789,26.2
8/7/2017,11.57464789,28.1
8/8/2017,11.57464789,29.8
8/9/2017,11.57464789,28.8
8/10/2017,11.57464789,30.9
8/11/2017,11.57464789,31.6
8/12/2017,11.57464789,31.3
8/13/2017,8.4,20.3
8/14/2017,4.3,16.5
8/15/2017,18.5,19.4
8/16/2017,11.57464789,25.67529728
8/17/2017,17.5,22.7
8/18/2017,0,23.3
8/19/2017,11.57464789,28
8/20/2017,11.57464789,23.7
8/21/2017,11.57464789,25.67529728
8/22/2017,11.57464789,21
8/23/2017,11.57464789,28.5
8/24/2017,11.57464789,30.9
8/25/2017,11.57464789,30.5
8/26/2017,11.57464789,30.1
8/27/2017,11.57464789,29.7
8/28/2017,11.57464789,31.1
8/29/2017,11.57464789,31.3
8/30/2017,11.57464789,24.3
8/31/2017,11.57464789,21.1
9/1/2017,11.57464789,29.5
9/2/2017,11.57464789,31.1
9/3/2017,11.57464789,32.7
9/4/2017,11.57464789,31.8
9/5/2017,11.57464789,22.8
9/6/2017,11.57464789,22.9
9/7/2017,11.57464789,28.9
9/8/2017,11.57464789,30.3
9/9/2017,11.57464789,31.9
9/10/2017,11.57464789,32.5
9/11/2017,11.57464789,25.2
9/12/2017,11.57464789,26.1
9/13/2017,11.57464789,28.6
9/14/2017,11.57464789,30.7
9/15/2017,4.3,20.2
9/16/2017,38.1,18.1
9/17/2017,0,21.2
9/18/2017,11.57464789,24.2
9/19/2017,11.57464789,29.1
9/20/2017,11.57464789,32.2
9/21/2017,11.57464789,32.4
9/22/2017,11.57464789,24.5
9/23/2017,11.57464789,22.6
9/24/2017,4.3,22.6
9/25/2017,1.3,26.4
9/26/2017,4.3,28
9/27/2017,0,30.9
9/28/2017,11.57464789,26.6
9/29/2017,11.57464789,23.8
9/30/2017,78.2,25.4
10/1/2017,0,26.9
10/2/2017,6.1,21.9
10/3/2017,0,22.6
10/4/2017,11.57464789,23.8
10/5/2017,11.57464789,25.3
10/6/2017,11.57464789,31.5
10/7/2017,18,29.8
10/8/2017,0,29.9
10/9/2017,11.57464789,31.2
10/10/2017,11.57464789,31.6
10/11/2017,11.57464789,31.9
10/12/2017,11.57464789,31.1
10/13/2017,11.57464789,23.5
10/14/2017,11.57464789,17.8
10/15/2017,11.57464789,22.4
10/16/2017,11.57464789,27.8
10/17/2017,11.57464789,31.7
10/18/2017,11.57464789,32.8
10/19/2017,11.57464789,32.1
10/20/2017,3.3,26.1
10/21/2017,0,29.4
10/22/2017,2.8,25.1
10/23/2017,0,23.3
10/24/2017,11.57464789,27.6
10/25/2017,11.57464789,30.9
10/26/2017,11.57464789,29.9
10/27/2017,5.1,26.4
10/28/2017,0,27.2
10/29/2017,2.8,28.2
10/30/2017,5.1,27.3
10/31/2017,23.1,25.1
11/1/2017,0,28.6
11/2/2017,11.57464789,28.8
11/3/2017,11.57464789,31.5
11/4/2017,11.57464789,28.4
11/5/2017,11.57464789,23
11/6/2017,11.57464789,26.4
11/7/2017,11.57464789,27.8
11/8/2017,59.9,26.7
11/9/2017,2,28.3
11/10/2017,0,27
11/11/2017,11.57464789,24.3
11/12/2017,11.57464789,25.4
11/13/2017,11.57464789,26.6
11/14/2017,11.57464789,28.6
11/15/2017,11.57464789,31.6
11/16/2017,11.57464789,30
11/17/2017,25.1,26.6
11/18/2017,0,26.2
11/19/2017,2.8,24.9
11/20/2017,0,26.7
11/21/2017,11.57464789,29.3
11/22/2017,2.3,26.1
11/23/2017,0,25.7
11/24/2017,11.57464789,28.7
11/25/2017,11.57464789,27.7
11/26/2017,11.57464789,22.9
11/27/2017,11.57464789,24.3
11/28/2017,4.1,24.3
11/29/2017,0,28
11/30/2017,20.3,25.6
12/1/2017,55.1,26
12/2/2017,0,28.7
12/3/2017,11.57464789,29.4
12/4/2017,19.3,26.1
12/5/2017,0.3,27.4
12/6/2017,13.2,27.4
12/7/2017,0,28.4
12/8/2017,6.6,28.9
12/9/2017,0,29.3
12/10/2017,6.4,27.3
12/11/2017,0,30.2
12/12/2017,11.57464789,29.7
12/13/2017,11.57464789,30.1
12/14/2017,11.57464789,30.9
12/15/2017,11.57464789,31.2
12/16/2017,11.57464789,31.8
12/17/2017,11.57464789,32
12/18/2017,11.57464789,29.8
12/19/2017,11.57464789,30.2
12/20/2017,11.57464789,28.3
12/21/2017,11.57464789,25.9
12/22/2017,11.57464789,27.3
12/23/2017,14.7,26.7
12/24/2017,35.6,25.8
12/25/2017,4.1,25.4
12/26/2017,19.1,25.2
12/27/2017,8.1,27.7
12/28/2017,0,28.3
12/29/2017,1.3,25.9
12/30/2017,0,29.2
12/31/2017,19.3,30.6
1/1/2018,1,30.4
1/2/2018,12.7,25.7
1/3/2018,42.9,27.2
1/4/2018,0,28.8
1/5/2018,11.57464789,29.6
1/6/2018,11.57464789,29.2
1/7/2018,16.3,27.9
1/8/2018,0,28.6
1/9/2018,11.57464789,28.9
1/10/2018,3.6,26.7
1/11/2018,11.57464789,25.67529728
1/12/2018,4.1,27.9
1/13/2018,0,28.8
1/14/2018,11.57464789,27.9
1/15/2018,12.4,26.9
1/16/2018,2,28.6
1/17/2018,0,28.1
1/18/2018,20.1,27.2
1/19/2018,0.3,26.4
1/20/2018,11.2,27.8
1/21/2018,0,28.4
1/22/2018,8.1,30.2
1/23/2018,0,31.1
1/24/2018,11.57464789,30.9
1/25/2018,11.57464789,29.8
1/26/2018,11.57464789,29.2
1/27/2018,1,28.3
1/28/2018,1,27.4
1/29/2018,116.3,26.6
1/30/2018,32.3,28
1/31/2018,0,29.2
2/1/2018,11.57464789,29
2/2/2018,11.57464789,28.8
2/3/2018,11.57464789,29.9
2/4/2018,11.57464789,30.2
2/5/2018,11.57464789,29.1
2/6/2018,11.57464789,29.4
2/7/2018,11.57464789,31.2
2/8/2018,11.57464789,30.5
2/9/2018,11.57464789,29.3
2/10/2018,11.57464789,28.9
2/11/2018,0.3,28
2/12/2018,29.2,25.1
2/13/2018,1,25.1
2/14/2018,0,26.3
2/15/2018,11.57464789,29.8
2/16/2018,11.57464789,28.4
2/17/2018,10.2,24.8
2/18/2018,8.9,24.2
2/19/2018,13,25.8
2/20/2018,2,28
2/21/2018,0,28.8
2/22/2018,11.57464789,27.6
2/23/2018,11.57464789,25.5
2/24/2018,11.57464789,27.4
2/25/2018,11.57464789,27.7
2/26/2018,9.1,27.7
2/27/2018,37.3,27.4
2/28/2018,40.4,28.2
3/1/2018,31.2,24.7
3/2/2018,10.4,27.2
3/3/2018,3.3,28.2
3/4/2018,0,28.4
3/5/2018,11.57464789,27.7
3/6/2018,6.1,26
3/7/2018,2.5,27.3
3/8/2018,0,27.7
3/9/2018,11.57464789,28.6
3/10/2018,11.57464789,27.4
3/11/2018,11.57464789,29.1
3/12/2018,11.57464789,30.4
3/13/2018,11.57464789,30.7
3/14/2018,11.57464789,30.8
3/15/2018,11.57464789,30.8
3/16/2018,11.57464789,30.5
3/17/2018,11.57464789,30.7
3/18/2018,11.57464789,30.7
3/19/2018,11.57464789,29.3
3/20/2018,0.3,25.2
3/21/2018,0.3,24.2
3/22/2018,0,25.9
3/23/2018,11.57464789,28.9
3/24/2018,11.57464789,30.4
3/25/2018,23.4,24.9
3/26/2018,5.1,19.5
3/27/2018,0,19.6
3/28/2018,9.7,20.1
3/29/2018,0,25.9
3/30/2018,11.57464789,26.6
3/31/2018,7.4,24.2
4/1/2018,0,27.3
4/2/2018,11.57464789,26.2
4/3/2018,11.57464789,25.3
4/4/2018,11.57464789,25.8
4/5/2018,11.57464789,28.3
4/6/2018,11.57464789,29
4/7/2018,11.57464789,28.6
4/8/2018,11.57464789,28.7
4/9/2018,11.57464789,28
4/10/2018,11.57464789,29.4
4/11/2018,11.57464789,28.3
4/12/2018,11.57464789,29
4/13/2018,11.57464789,27.6
4/14/2018,0,24.8
4/15/2018,0,27
4/16/2018,4.3,25.7
4/17/2018,0,25
4/18/2018,0.5,25.6
4/19/2018,30.2,26.2
4/20/2018,0,27.9
4/21/2018,11.57464789,28.7
4/22/2018,11.57464789,28.6
4/23/2018,11.57464789,29.7
4/24/2018,11.57464789,28.3
4/25/2018,11.57464789,27.4
4/26/2018,11.57464789,28.8
4/27/2018,11.57464789,27.7
4/28/2018,11.57464789,28.9
4/29/2018,11.57464789,31.3
4/30/2018,11.57464789,29.6
5/1/2018,11.57464789,28.7
5/2/2018,11.57464789,29.1
5/3/2018,11.57464789,28.6
5/4/2018,11.57464789,27.7
5/5/2018,42.2,24.2
5/6/2018,63.5,25.2
5/7/2018,0,28.1
5/8/2018,11.57464789,28.7
5/9/2018,11.57464789,27.9
5/10/2018,11.57464789,28.6
5/11/2018,31.2,22.6
5/12/2018,0,20.8
5/13/2018,11.57464789,21.1
5/14/2018,11.57464789,24.1
5/15/2018,11.57464789,28.3
5/16/2018,48.5,25.1
5/17/2018,0,24
5/18/2018,11.57464789,24.5
5/19/2018,22.4,20.4
5/20/2018,0,17
5/21/2018,11.57464789,18.5
5/22/2018,11.57464789,19.5
5/23/2018,11.57464789,17.6
5/24/2018,11.57464789,19.8
5/25/2018,11.57464789,20.2
